Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sat.;25.03.2017;19:15;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;25012116;BZOL M;Bezirksoberliga M;TSV Gersthofen;SC Ichenhausen;="0:0";="0:0";;;;;;;;
Sat.;25.03.2017;19:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;25014097;BZK M;Bezirksklasse Staffel West;TSV Wertingen II;Augsburg 1871 II;="0:0";="0:0";;;;;;;;
Sat.;25.03.2017;19:30;250020;Bäumenheim, Mehrzweckhalle ;25013100;BZL M;Bezirksliga M;TSV Bäumenheim;TSV Aichach II;="0:0";="0:0";;;;;;;;
Sat.;25.03.2017;19:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;25013099;BZL M;Bezirksliga M;TSV Neusäss;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sat.;25.03.2017;19:30;250021;Bobingen, Sporthalle;25012118;BZOL M;Bezirksoberliga M;TSV Bobingen;TSV Aichach;="0:0";="0:0";;;;;;;;
Sat.;25.03.2017;19:30;250121;Göggingen, Anton-Bezler-Halle;25012117;BZOL M;Bezirksoberliga M;TSV Göggingen;Kissinger SC;="0:0";="0:0";;;;;;;;
Sat.;25.03.2017;20:00;250008;Haunstetten, Sporthalle  TSV;20010140;BY M;Bayernliga;TSV Haunstetten;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sat.;25.03.2017;20:00;250220;Meitingen, Sporthalle;25014599;BZK M;Bezirksklasse Staffel Ost;TSV Meitingen II;PSV  Aug.;="0:0";="0:0";;;;;;;;
Sat.;25.03.2017;20:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25014098;BZK M;Bezirksklasse Staffel West;Schwabmünchen III;TV Gundelfingen II;="0:0";="0:0";;;;;;;;
Sat.;25.03.2017;20:00;250181;Königsbrunn, Dreifachhalle;25022084;BZOL F;Bezirksoberliga F;BHC Königsbr.09;VfL Leipheim;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;09:30;250008;Haunstetten, Sporthalle  TSV;25057121;BZOL MD;Bezirksoberliga;TV Gundelfingen;TSV Haunstetten;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;10:00;250180;Kissing, Paartal-Halle;25058130;BZL MD;Bezirksliga;Kissinger SC;Augsburg 1871;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;10:30;250008;Haunstetten, Sporthalle  TSV;25057122;BZOL MD;Bezirksoberliga;TV Gundelfingen;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;10:45;250010;Augsburg,TSG - Halle Lechhausen;25024081;BZK F;Bezirksklasse F;TSG Augsburg III;SV Mering;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;11:00;250180;Kissing, Paartal-Halle;25058131;BZL MD;Bezirksliga;BHC Königsbr.09 II;Augsburg 1871;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;11:00;250260;Neusäss, Sporthalle an der Eichenwaldschule;25068078;BZL WD;Bezirksliga;TSV Neusäss;SC Vöhringen;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;11:00;250125;Günzburg, Sporthalle ;25057123;BZOL MD;Bezirksoberliga;VfL Günzburg;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;11:30;250008;Haunstetten, Sporthalle  TSV;25057124;BZOL MD;Bezirksoberliga;TSV Haunstetten;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;12:00;250180;Kissing, Paartal-Halle;25058132;BZL MD;Bezirksliga;BHC Königsbr.09 II;JSG Burlafingen/Neu-Ulm II;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;12:00;250260;Neusäss, Sporthalle an der Eichenwaldschule;25068079;BZL WD;Bezirksliga;TSV Neu-Ulm;SC Vöhringen;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;12:00;250125;Günzburg, Sporthalle ;25057125;BZOL MD;Bezirksoberliga;TSV Niederraunau;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;12:30;250010;Augsburg,TSG - Halle Lechhausen;25014600;BZK M;Bezirksklasse Staffel Ost;TSG Augsburg II;Kissinger SC II;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;12:45;250101;Friedberg, Sporthalle des TSV Friedberg;20035087;BY MB;Bayernliga;TSV Friedberg;TVG Jun.Akad.e.V;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;13:00;250180;Kissing, Paartal-Halle;25058133;BZL MD;Bezirksliga;JSG Burlafingen/Neu-Ulm II;Kissinger SC;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;13:00;250260;Neusäss, Sporthalle an der Eichenwaldschule;25068081;BZL WD;Bezirksliga;TSV Neusäss;TSV Neu-Ulm;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;13:00;250125;Günzburg, Sporthalle ;25057126;BZOL MD;Bezirksoberliga;VfL Günzburg;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;14:30;250010;Augsburg,TSG - Halle Lechhausen;25024082;BZK F;Bezirksklasse F;TSG Augsburg II;BHC Königsbr.09 II;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;14:30;250101;Friedberg, Sporthalle des TSV Friedberg;25023053;BZL F;Bezirksliga F;TSV Friedberg;Augsburg 1871;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;14:30;250180;Kissing, Paartal-Halle;25023052;BZL F;Bezirksliga F;Kissinger SC II;TSV Haunstetten III;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;15:00;250125;Günzburg, Sporthalle ;20035089;BY MB;Bayernliga;VfL Günzburg;TSV München-Ost;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;15:15;250124;Gundelfingen,Kreissporthalle ;25014099;BZK M;Bezirksklasse Staffel West;TV Gundelfingen III;TSV Weißenhorn;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;16:00;250182;Krumbach, Halle Schulzentrum;25022085;BZOL F;Bezirksoberliga F;TSV Niederraunau;TSV Bobingen;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;16:20;250010;Augsburg,TSG - Halle Lechhausen;25014100;BZK M;Bezirksklasse Staffel West;TSG Augsburg;HSG Lauingen-Wittislingen II;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;16:30;250180;Kissing, Paartal-Halle;20022140;LLF;Landesliga Staffel S;Kissinger SC;SV München Laim;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;16:30;250101;Friedberg, Sporthalle des TSV Friedberg;20012192;LLM;Landesliga Staffel S;TSV Friedberg II;ASV Dachau;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;16:30;250008;Haunstetten, Sporthalle  TSV;20012191;LLM;Landesliga Staffel S;TSV Haunstetten II;Eichenauer SV;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;17:00;250124;Gundelfingen,Kreissporthalle ;25012119;BZOL M;Bezirksoberliga M;TV Gundelfingen;Augsburg 1871;="0:0";="0:0";;;;;;;;
Sun.;26.03.2017;17:00;250125;Günzburg, Sporthalle ;25012120;BZOL M;Bezirksoberliga M;VfL Günzburg II;TSV Friedberg III;="0:0";="0:0";;;;;;;;
Wed.;29.03.2017;10:45;250180;Kissing, Paartal-Halle;25068090;BZL WD;Bezirksliga;FC Burlafingen II;Leipheim/Silheim;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;13:00;250008;Haunstetten, Sporthalle  TSV;25024083;BZK F;Bezirksklasse F;TSV Haunstetten IV;TSG Augsburg III;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;13:00;250121;Göggingen, Anton-Bezler-Halle;25058135;BZL MD;Bezirksliga;TSV Göggingen;TSV Gersthofen;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;13:00;250201;Leipheim, Güssen-Halle;25058134;BZL MD;Bezirksliga;Kissinger SC;Leipheim/Silheim;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;14:00;250121;Göggingen, Anton-Bezler-Halle;25058137;BZL MD;Bezirksliga;TSV Gersthofen;Augsburg 1871;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;14:00;250201;Leipheim, Güssen-Halle;25058136;BZL MD;Bezirksliga;TSV Aichach;Kissinger SC;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;14:30;250181;Königsbrunn, Dreifachhalle;25057127;BZOL MD;Bezirksoberliga;BHC Königsbr.09;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;15:00;250201;Leipheim, Güssen-Halle;25058138;BZL MD;Bezirksliga;Leipheim/Silheim;TSV Aichach;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;15:00;250121;Göggingen, Anton-Bezler-Halle;25058139;BZL MD;Bezirksliga;Augsburg 1871;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;15:00;250008;Haunstetten, Sporthalle  TSV;25023054;BZL F;Bezirksliga F;TSV Haunstetten III;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;15:15;250000;Aichach, Sporthalle Gymnasium;25024084;BZK F;Bezirksklasse F;TSV Aichach II;TSG Augsburg II;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;15:15;250361;Schwabmünchen, Sporthalle an der Grundschule ;25023055;BZL F;Bezirksliga F;Schwabmünchen II;TSV Friedberg;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;15:30;250180;Kissing, Paartal-Halle;25014601;BZK M;Bezirksklasse Staffel Ost;Kissinger SC II;TSV Bobingen II;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;15:30;250004;Augsburg, Sporthalle TSV 1871 Augsburg;25014101;BZK M;Bezirksklasse Staffel West;Augsburg 1871 II;TV Gundelfingen II;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;15:30;250181;Königsbrunn, Dreifachhalle;25057128;BZOL MD;Bezirksoberliga;VfL Günzburg;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;16:30;250181;Königsbrunn, Dreifachhalle;25057129;BZOL MD;Bezirksoberliga;Schwabmünchen;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;17:00;250008;Haunstetten, Sporthalle  TSV;25014602;BZK M;Bezirksklasse Staffel Ost;TSV Haunstetten III;TSG Augsburg II;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;17:00;250160;Ichenhausen, Franziska-Ziehank-Halle ;25014102;BZK M;Bezirksklasse Staffel West;SC Ichenhausen II;TV Gundelfingen III;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;17:00;250462;Wittislingen, Schulsporthalle ;25014103;BZK M;Bezirksklasse Staffel West;HSG Lauingen-Wittislingen II;Dinkelscherben;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;17:00;250182;Krumbach, Halle Schulzentrum;25013101;BZL M;Bezirksliga M;TSV Niederraunau II;TSV Bäumenheim;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;17:15;250000;Aichach, Sporthalle Gymnasium;25013102;BZL M;Bezirksliga M;TSV Aichach II;TSV Göggingen II;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;17:15;250010;Augsburg,TSG - Halle Lechhausen;25022090;BZOL F;Bezirksoberliga F;TSG Augsburg;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;17:15;250125;Günzburg, Sporthalle ;25022087;BZOL F;Bezirksoberliga F;VfL Günzburg II;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;17:15;250021;Bobingen, Sporthalle;25022086;BZOL F;Bezirksoberliga F;TSV Bobingen;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;17:15;250201;Leipheim, Güssen-Halle;25022088;BZOL F;Bezirksoberliga F;VfL Leipheim;TSV Aichach;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;17:15;250361;Schwabmünchen, Sporthalle an der Grundschule ;25022089;BZOL F;Bezirksoberliga F;Schwabmünchen;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;17:30;250004;Augsburg, Sporthalle TSV 1871 Augsburg;25023056;BZL F;Bezirksliga F;Augsburg 1871;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;17:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;25013103;BZL M;Bezirksliga M;TSV Wertingen;TSV Friedberg IV;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;17:30;250180;Kissing, Paartal-Halle;20022143;LLF;Landesliga Staffel S;Kissinger SC;TSV Schleißheim;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;18:00;250101;Friedberg, Sporthalle des TSV Friedberg;20010142;BY M;Bayernliga;TSV Friedberg;DJK Waldbüttelbr;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;18:15;250181;Königsbrunn, Dreifachhalle;25014603;BZK M;Bezirksklasse Staffel Ost;BHC Königsbr.09;PSV  Aug.;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;19:00;250009;Augsburg-Hochzoll, DJK-Sporthalle ;25014604;BZK M;Bezirksklasse Staffel Ost;DJK Augsburg-Hochzoll;BHC Königsbr.09 II;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;19:00;250462;Wittislingen, Schulsporthalle ;25012121;BZOL M;Bezirksoberliga M;HSG Lauingen-Wittislingen;TSV Bobingen;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;19:15;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;25012124;BZOL M;Bezirksoberliga M;TSV Gersthofen;VfL Günzburg II;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;19:15;250000;Aichach, Sporthalle Gymnasium;25012123;BZOL M;Bezirksoberliga M;TSV Aichach;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;19:15;250160;Ichenhausen, Franziska-Ziehank-Halle ;25012122;BZOL M;Bezirksoberliga M;SC Ichenhausen;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;19:30;250182;Krumbach, Halle Schulzentrum;20010144;BY M;Bayernliga;TSV Niederraunau;SV Anzing;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;19:30;250121;Göggingen, Anton-Bezler-Halle;25024085;BZK F;Bezirksklasse F;TSV Göggingen II;TSV Bäumenheim;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;19:30;250261;Neusäss, Sporthalle Realschule;25014605;BZK M;Bezirksklasse Staffel Ost;TSV Neusäss II;TSV Meitingen II;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;19:30;250180;Kissing, Paartal-Halle;25012125;BZOL M;Bezirksoberliga M;Kissinger SC;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;19:30;250004;Augsburg, Sporthalle TSV 1871 Augsburg;25012126;BZOL M;Bezirksoberliga M;Augsburg 1871;TSV Friedberg III;="0:0";="0:0";;;;;;;;
Sat.;01.04.2017;19:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;20022145;LLF;Landesliga Staffel S;TSV Wertingen;TSV Simbach;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;10:00;250182;Krumbach, Halle Schulzentrum;25067070;BZOL WD;Bezirksoberliga;TSV Niederraunau;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;11:00;250182;Krumbach, Halle Schulzentrum;25067071;BZOL WD;Bezirksoberliga;TSV Aichach;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;11:30;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;25058140;BZL MD;Bezirksliga;SV Mering;JSG Burlafingen/Neu-Ulm II;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;12:00;250182;Krumbach, Halle Schulzentrum;25067072;BZOL WD;Bezirksoberliga;TSV Aichach;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;12:30;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;25058141;BZL MD;Bezirksliga;SV Mering;SC Ichenhausen;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;13:00;250462;Wittislingen, Schulsporthalle ;25058142;BZL MD;Bezirksliga;TV Lauingen;BHC Königsbr.09 II;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;13:30;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;25058143;BZL MD;Bezirksliga;JSG Burlafingen/Neu-Ulm II;SC Ichenhausen;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;13:30;250182;Krumbach, Halle Schulzentrum;25057130;BZOL MD;Bezirksoberliga;TSV Niederraunau;SC Vöhringen;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;14:00;250462;Wittislingen, Schulsporthalle ;25058144;BZL MD;Bezirksliga;Schwabmünchen II;BHC Königsbr.09 II;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;14:30;250182;Krumbach, Halle Schulzentrum;25057131;BZOL MD;Bezirksoberliga;SC Vöhringen;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;15:00;250222;Mering, Eduard-Ettensberger-Halle;25014104;BZK M;Bezirksklasse Staffel West;SV Mering III;TSV Wertingen II;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;15:00;250462;Wittislingen, Schulsporthalle ;25058145;BZL MD;Bezirksliga;Schwabmünchen II;TV Lauingen;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;15:15;250124;Gundelfingen,Kreissporthalle ;20022148;LLF;Landesliga Staffel S;TV Gundelfingen;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;15:30;250182;Krumbach, Halle Schulzentrum;25057132;BZOL MD;Bezirksoberliga;TSV Wertingen;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;16:30;250463;Mittelschulhalle Weißenhorn;25014105;BZK M;Bezirksklasse Staffel West;TSV Weißenhorn;TSG Augsburg;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;17:00;250222;Mering, Eduard-Ettensberger-Halle;25024086;BZK F;Bezirksklasse F;SV Mering;BHC Königsbr.09 III;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;17:00;250220;Meitingen, Sporthalle;25013105;BZL M;Bezirksliga M;TSV Meitingen;SV Mering;="0:0";="0:0";;;;;;;;
Sun.;02.04.2017;17:00;250064;Donauwörth, Neudegger-Halle ;25013104;BZL M;Bezirksliga M;VSC Donauwörth;TSV Neusäss;="0:0";="0:0";;;;;;;;
