Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sat.;07.01.2017;16:00;230264;Nürnberg, Altenfurt Sporthalle;20052349;ÜBOL WA;ÜBOL Staffel M;TSV Altenfurt;TSV Wendelstein;="0:0";="0:0";Hawly Moritz;MTV Stadeln e. V.;;;;;;
Sat.;07.01.2017;16:15;280400;Taufkirchen, Sporthalle Köglweg;20056252;LL WB;Landesliga Staffel Süd;SV-DJK Taufkirchen;HCD Gröbenzell;="0:0";="0:0";;;;;;;;
Sat.;07.01.2017;16:30;280244;München, Schulsporthalle Riegerhofstr.;20044046;ÜBL MC;ÜBL Staffel S 1;SV München Laim;ASV Dachau;="0:0";="0:0";;;;;;;;
Sat.;07.01.2017;16:45;210223;Marktsteft Mehrzweckhalle;20062032;ÜBOL WC;ÜBOL Staffel NW;TV Marktsteft;HSG Pleichach;="0:0";="0:0";;;;;;;;
Sat.;07.01.2017;17:00;220140; Helmbrechts Sporthalle Helmbrechts;20056042;LL WB;Landesliga Staffel Nord;TV Helmbrechts;JSG Fürther Land;="0:0";="0:0";Groß Valentin;TV Münchberg;;;;;;
Sat.;07.01.2017;17:00;220021;Bayreuth, Sporthalle Ost;20063328;ÜBL WC;ÜBL Staffel N 2;HaSpo Bayreuth;Windeck/Burgebrach;="0:0";="0:0";Meßner Stefanie;PSV München;;;;;;
Sat.;07.01.2017;17:00;240301;Oberviechtach, Sporthalle Gymnasium;20042144;ÜBOL MC;ÜBOL Staffel NO;HV Oberviechtach;HC Hersbruck e.V;="0:0";="0:0";;;;;;;;
Sat.;07.01.2017;18:00;280400;Taufkirchen, Sporthalle Köglweg;20037533;ÜBOL MB;ÜBOL Staffel S;SV-DJK Taufkirchen;TSV Trudering;="0:0";="0:0";;;;;;;;
Sat.;07.01.2017;19:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;20022078;LLF;Landesliga Staffel S;TSV Wertingen;TSV Schleißheim;="0:0";="0:0";Heimrich Michael;TSV Herrsching;Kopp Rainer;TSV  1909 Gersthofen e.V.;;;;
Sat.;07.01.2017;19:30;280160;Ismaning, Schulsporthalle;20012101;LLM;Landesliga Staffel S;TSV Ismaning;HSG Würm-Mitte;="0:0";="0:0";Bastian Uwe;SC Unterpfaffenhofen/Germering;Huber Wolfgang;SV-DJK Taufkirchen;;;;
Sat.;07.01.2017;20:00;260164;Ingolstadt, Bezirkssportanlage Süd-Ost;20022079;LLF;Landesliga Staffel S;HG Ingolstadt;SV-DJK Taufkirchen;="0:0";="0:0";Fass Dominik;TSV Altenfurt;Güßregen Florian;TSV Altenfurt;;;;
Sun.;08.01.2017;09:30;240145;Herzogenaurach, Sporthalle Gymnasium;24015028;BZK AH;ÜBK Herren AH;TS Herzogenaurach;TV 1881 Altdorf;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;10:00;280120;Garching, Zeppelin-Sportpark ;20062450;ÜBOL WC;ÜBOL Staffel S;VfR Garching;HSG Isar-Mitte;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;10:15;280080;Ebersberg, Dr. Wintrich-Halle;20042450;ÜBOL MC;ÜBOL Staffel S;TSV EBE Forst United;SVN München e.V.;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;10:15;250361;Schwabmünchen, Sporthalle an der Grundschule ;20057342;ÜBOL WB;ÜBOL Staffel W;Schwabmünchen;ASV Dachau;="0:0";="0:0";Bindal Rojin;Kissinger SC;;;;;;
Sun.;08.01.2017;10:20;240145;Herzogenaurach, Sporthalle Gymnasium;24015029;BZK AH;ÜBK Herren AH;HSG Lauf/Heroldsberg;TV 1881 Altdorf;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;10:30;270080;Eichenau, Sporthalle an der Budrio-Allee;20063622;ÜBL WC;ÜBL Staffel SW 1;Eichenauer SV;TSV Alling;="0:0";="0:0";Geißler Matteo;Eichenauer SV;Zerbes Andreas;Eichenauer SV;;;;
Sun.;08.01.2017;11:00;260300;Oberschleißheim, Sporthalle an der Jahnstr. ;20056253;LL WB;Landesliga Staffel Süd;TSV Schleißheim;PSV München;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;11:10;240145;Herzogenaurach, Sporthalle Gymnasium;24015030;BZK AH;ÜBK Herren AH;12 Bamberg/Hallstadt;TS Herzogenaurach;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;11:15;270122;Paul-Hey-Mittelschule;20063838;ÜBL WC;ÜBL Staffel SO 1 ;HC Gauting II;SVA Palzing;="0:0";="0:0";Graumann Jens-Uwe;HC Gauting;;;;;;
Sun.;08.01.2017;11:40;280080;Ebersberg, Dr. Wintrich-Halle;20036046;LL MB;Landesliga Staffel Nord;TSV EBE Forst United;TV Großlangheim;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;12:00;240145;Herzogenaurach, Sporthalle Gymnasium;24015031;BZK AH;ÜBK Herren AH;TSV Frauenaurach;HSG Lauf/Heroldsberg;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;12:00;230261;Neustadt, Markgrafenhalle;20043439;ÜBL MC;ÜBL Staffel M 2 ;TSV Neustadt;HG Eckental;="0:0";="0:0";Holler Simon;MTV Stadeln e. V.;;;;;;
Sun.;08.01.2017;12:30;270080;Eichenau, Sporthalle an der Budrio-Allee;20058519;ÜBL WB;ÜBL Staffel SW 1;Eichenauer SV;Dinkelscherben;="0:0";="0:0";Berkemeier Maximilian;Eichenauer SV;Stelzer Samuel;Eichenauer SV;;;;
Sun.;08.01.2017;12:30;270122;Paul-Hey-Mittelschule;20043937;ÜBL MC;ÜBL Staffel SW 2 ;HC Gauting;VfL Buchloe;="0:0";="0:0";Graumann Jens-Uwe;HC Gauting;;;;;;
Sun.;08.01.2017;12:45;230340;Rednitzhembach, Gemeindezentrum;20052350;ÜBOL WA;ÜBOL Staffel M;SV Rednitzhembach;TSV Schnelldorf;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;12:50;240145;Herzogenaurach, Sporthalle Gymnasium;24015032;BZK AH;ÜBK Herren AH;12 Bamberg/Hallstadt;TSV Frauenaurach;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;13:00;260360;Simbach, Richard-Findel-Halle (städt. Sporthalle;20044103;ÜBL MC;ÜBL Staffel S 2;TSV Simbach;TSV Brannenburg;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;13:00;270141;Huglfing, Sporthalle an der Seeleite ;20062321;ÜBOL WC;ÜBOL Staffel SW;BSC Oberhausen;SV Pullach;="0:0";="0:0";Halmel Roland;TSV Peißenberg;;;;;;
Sun.;08.01.2017;13:40;280255;München, Sporthalle TSV Solln;20064030;ÜBL WC;ÜBL Staffel S 1;TSV Solln;TSV Trudering;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;13:45;270122;Paul-Hey-Mittelschule;20062350;ÜBOL WC;ÜBOL Staffel SW;HC Gauting;TSV Großhadern;="0:0";="0:0";Fuchs Anselm;Eichenauer SV;;;;;;
Sun.;08.01.2017;14:00;230267;Nürnberg, Geschwister-Scholl-Realschule;20020024;BY F;Bayernliga;1.FCN Handball;HSG Fichtelgebirge;="0:0";="0:0";Sachse Reinhard;HG Maintal;Weis Jörg;HG Maintal;;;;
Sun.;08.01.2017;14:00;280400;Taufkirchen, Sporthalle Köglweg;20041251;LL MC;Landesliga Staffel Süd;SV-DJK Taufkirchen;TSV Gilching;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;14:00;230021;Büchenbach, Schulturnhalle;20033239;ÜBL MA;ÜBL Staffel M;TV Büchenbach;ESV Flügelrad;="0:0";="0:0";Wolff Ricco;TV Roßtal;;;;;;
Sun.;08.01.2017;14:15;240360;Schierling, Mehrzweckhalle;20063439;ÜBL WC;ÜBL Staffel NO;Schierling/Langquaid;HSG Berching/Pollanten;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;14:30;240145;Herzogenaurach, Sporthalle Gymnasium;20020078;BY F;Bayernliga;TS Herzogenaurach;ASV Dachau;="0:0";="0:0";Kleinhenz Sabrina;SG SV Garitz/DJK Nüdlingen;Wenzke Lisa;SG SV Garitz/DJK Nüdlingen;;;;
Sun.;08.01.2017;14:30;260061;Dachau, Georg-Scherer-Halle;20051227;LL WA;Landesliga Staffel Süd-Ost;ASV Dachau;SV Erlstätt;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;14:30;230340;Rednitzhembach, Gemeindezentrum;20043347;ÜBL MC;ÜBL Staffel M 1 ;SV Rednitzhembach;JSG Fürther Land II;="0:0";="0:0";Heckel Leoni;SV Puschendorf;;;;;;
Sun.;08.01.2017;14:45;280080;Ebersberg, Dr. Wintrich-Halle;20050035;BY WA;Bayernliga;TSV EBE Forst United;HCD Gröbenzell;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;14:45;260360;Simbach, Richard-Findel-Halle (städt. Sporthalle;20036245;LL MB;Landesliga Staffel Süd;TSV Simbach;HSG Isar-Loisach;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;15:00;210471;Würzburg TG Heidingsfeld Sportzentrum ;20011078;LLM;Landesliga Staffel N;TG Heidingsfeld;TV Roßtal;="0:0";="0:0";Gütle Tobias;TS Herzogenaurach;Wolf Nikolas;TS Herzogenaurach;;;;
Sun.;08.01.2017;15:00;280224;München, Sporthalle Eversbuschstr.;20056254;LL WB;Landesliga Staffel Süd;TSV Allach 09;TV Waltenhofen;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;15:00;210025;Bergrheinfeld Sportzentrum;20043054;ÜBL MC;ÜBL Staffel NW ;TSV Bergrheinf.;TV Dettelbach;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;15:00;270122;Paul-Hey-Mittelschule;20038737;ÜBL MB;ÜBL Staffel SW 2 ;HC Gauting;TSV Allach 09 III;="0:0";="0:0";Wicklmayr Stefan;HC Gauting;;;;;;
Sun.;08.01.2017;15:10;280255;München, Sporthalle TSV Solln;20052550;ÜBOL WA;ÜBOL Staffel SW;SG Großhadern/Solln;PSV München;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;15:25;230261;Neustadt, Markgrafenhalle;20063329;ÜBL WC;ÜBL Staffel N 2;HC Neust./Aisch;TSV 04 Feucht;="0:0";="0:0";Knapp Hanna;TV Roßtal;;;;;;
Sun.;08.01.2017;15:30;230141;Heilsbronn, Hohenzollernhalle;20052322;ÜBOL WA;ÜBOL Staffel M;JSG Kernfranken;TSV Wendelstein;="0:0";="0:0";Schöpf Thomas;TSV 1860 Weißenburg;;;;;;
Sun.;08.01.2017;16:00;230340;Rednitzhembach, Gemeindezentrum;20038331;ÜBL MB;ÜBL Staffel M;SV Rednitzhembach;HG Eckental;="0:0";="0:0";Schmutterer Lea;SV Puschendorf;;;;;;
Sun.;08.01.2017;16:00;240360;Schierling, Mehrzweckhalle;20052151;ÜBOL WA;ÜBOL Staffel NO;Schierling/Langquaid;ATSV Kelheim e.V;="0:0";="0:0";;;;;;;;
Sun.;08.01.2017;16:20;270122;Paul-Hey-Mittelschule;20052551;ÜBOL WA;ÜBOL Staffel SW;HC Gauting;Eichenauer SV;="0:0";="0:0";Schröder Sonja;TSV Alling;;;;;;
Sun.;08.01.2017;16:30;270140;Herrsching, Sporthalle an der Nikolausstrasse ;20012104;LLM;Landesliga Staffel S;TSV Herrsching;TSV Haunstetten II;="0:0";="0:0";Berger Christian;TSV Allach 09 ;Berger Stefan;TSV Allach 09 ;;;;
Sun.;08.01.2017;16:30;260360;Simbach, Richard-Findel-Halle (städt. Sporthalle;20012102;LLM;Landesliga Staffel S;TSV Simbach;TuS Fürstenfeldbruck II;="0:0";="0:0";Balogh Marino;FC Bayern München e.V.;Nerl Florian;FC Bayern München e.V.;;;;
Tue.;10.01.2017;18:45;260084;Erding, Semptsporthalle Altenerding;20062414;ÜBOL WC;ÜBOL Staffel S;SpVgg Altenerding II;VfR Garching;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;10:00;240148;Hannberg, Seebachgrundhalle;20043440;ÜBL MC;ÜBL Staffel M 2 ;HSG Erlangen/Niederlindach II;SV Puschendorf;="0:0";="0:0";Ten Brink Marius;TS Herzogenaurach;;;;;;
Sat.;14.01.2017;11:00;210342;Rimpar DJK-Halle;20063028;ÜBL WC;ÜBL Staffel NW 1;SG DJK Rimpar;HG Maintal;="0:0";="0:0";Neuhöffer Jana;HSV Bergtheim;;;;;;
Sat.;14.01.2017;11:00;280233;München, Schulsporthalle Pfarrer Grimmstr. / Eingang über Zwiedineckstr.!;20064031;ÜBL WC;ÜBL Staffel S 1;HSG München West;TSV Solln;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;11:00;280409;Traunstein, Landkreissporthalle;20033738;ÜBL MA;ÜBL Staffel S 1;SB Chiem. Traunstein;TSV Haar;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;11:00;260082;Eggenfelden, Halle an der Birkenallee;20043623;ÜBL MC;ÜBL Staffel SO 1;TV Eggenfelden;HSG Bayerwald;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;11:00;260204;Landshut, Sparda-Bank Sporthalle;20043746;ÜBL MC;ÜBL Staffel SO 2 ;ETSV 09 Landshut;HSG Schwab/kirchen;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;11:00;280241;München, Sporthalle Gaißacher Str.;20038738;ÜBL MB;ÜBL Staffel SW 2 ;SG Süd/Blumenau;HC Gauting;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;11:15;260360;Simbach, Richard-Findel-Halle (städt. Sporthalle;20044146;ÜBL MC;ÜBL Staffel S 2;TSV Simbach;TuS Prien;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;11:15;280224;München, Sporthalle Eversbuschstr.;20063642;ÜBL WC;ÜBL Staffel SW 1;TSV Allach 09 II;SV Mering;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;11:30;280345;Raubling, Schulsporthalle ;20044147;ÜBL MC;ÜBL Staffel S 2;TuS Raubling;TSV Übersee;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;11:30;270226;Murnau, Hans Burger;20033629;ÜBL MA;ÜBL Staffel SW 2;TSV Murnau;TSV Forstenried;="0:0";="0:0";Schnitzler Korbinian;TSV Murnau;;;;;;
Sat.;14.01.2017;11:30;210300;Ochsenfurt Städtische Sporthalle;20052005;ÜBOL WA;ÜBOL Staffel NW;TV Ochsenfurt;HG Maintal;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;11:45;260001;Altötting, Dreifachturnhalle Hauptschule;20044148;ÜBL MC;ÜBL Staffel S 2;TV Altötting;VfL Waldkraiburg;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;12:00;220261;Neustadt, Frankenhalle;20033122;ÜBL MA;ÜBL Staffel N;HSG Rödental/Neustadt;TV Michelau;="0:0";="0:0";Jäckel Heiko;TV Coburg-Neuses;;;;;;
Sat.;14.01.2017;12:00;220140; Helmbrechts Sporthalle Helmbrechts;20038252;ÜBL MB;ÜBL Staffel N ;TV Helmbrechts;TV Marktleugast;="0:0";="0:0";Hertel Christian;SG Marktleuthen/Niederlamitz;;;;;;
Sat.;14.01.2017;12:00;240148;Hannberg, Seebachgrundhalle;20042053;ÜBOL MC;ÜBOL Staffel NW;HSG Erlangen/Niederlindach;MHV Schweinf.09;="0:0";="0:0";Richter Wolfgang;HC Neustadt/Aisch e.V.;;;;;;
Sat.;14.01.2017;12:00;260461;Waldkraiburg, Halle Hauptschule;20062451;ÜBOL WC;ÜBOL Staffel S;VfL Waldkraiburg;SpVgg Altenerding II;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;12:00;260022;Burghausen, Halle am Sportpark;20032503;ÜBOL MA;ÜBOL Staffel S ;SVW  Burghausen;TuS Traunreut;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;12:15;220040;Coburg, Angersporthalle;20033123;ÜBL MA;ÜBL Staffel N;TV Coburg-Neuses;HSC 2000 Coburg II;="0:0";="0:0";Bauer Luisa;TSV Weitramsdorf;Eberlein Melanie;TSV Weitramsdorf;;;;
Sat.;14.01.2017;12:15;280420;Unterhaching, Hachinga-Halle;20044247;ÜBL MC;ÜBL Staffel S 3;TSV Unterhaching II;TSV Trudering;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;12:20;210342;Rimpar DJK-Halle;20043049;ÜBL MC;ÜBL Staffel NW ;SG DJK Rimpar II;DJK Waldbüttelbr;="0:0";="0:0";Neuhöffer Jana;HSV Bergtheim;;;;;;
Sat.;14.01.2017;12:30;240261;Neumarkt, Halle Willi-Gluck-Gymnasium;20041052;LL MC;Landesliga Staffel Nord;DJK Neumarkt;TSV Rödelsee;="0:0";="0:0";Blumenstock Thomas;TSV Winkelhaid;;;;;;
Sat.;14.01.2017;12:30;240346;Roding, Rundturnhalle;20063440;ÜBL WC;ÜBL Staffel NO;JHG Regendreieck;SG Rohr/Pavelsbach II;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;12:30;280248;München, Sporthalle TS Jahn München;20033816;ÜBL MA;ÜBL Staffel S 2;TS Jahn München;SC U`hfn/Germering;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;12:30;230264;Nürnberg, Altenfurt Sporthalle;20057123;ÜBOL WB;ÜBOL Staffel N;TSV Altenfurt;TS Coburg;="0:0";="0:0";Bonakdar Arian;TV Roßtal;;;;;;
Sat.;14.01.2017;12:35;280233;München, Schulsporthalle Pfarrer Grimmstr. / Eingang über Zwiedineckstr.!;20044048;ÜBL MC;ÜBL Staffel S 1;HSG München West;TSV Neubiberg;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;12:45;260204;Landshut, Sparda-Bank Sporthalle;20038430;ÜBL MB;ÜBL Staffel NO ;ETSV 09 Landshut;JHG Regendreieck;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;12:45;280010;Anzing, Sportzentrum;20044248;ÜBL MC;ÜBL Staffel S 3;SV Anzing II;TSV Brunnthal;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;12:50;280366;Salzburg, Sporthalle Liefering;20064129;ÜBL WC;ÜBL Staffel S 2;SHC Salzburg;SV Erlstätt;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;13:00;240465;Winkelhaid, Dr. Dietmar-Trautmann-Sportanlage;20043348;ÜBL MC;ÜBL Staffel M 1 ;JSG Nürnberger Land;ESV Flügelrad III;="0:0";="0:0";Brych Josef;HSG TSV Pyrbaum/ SV Seligenporten;;;;;;
Sat.;14.01.2017;13:00;260360;Simbach, Richard-Findel-Halle (städt. Sporthalle;20058729;ÜBL WB;ÜBL Staffel S;TSV Simbach;SG Brunnthal/Ottobrunn ;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;13:00;280345;Raubling, Schulsporthalle ;20064130;ÜBL WC;ÜBL Staffel S 2;TuS Raubling;SVG Burgkirchen;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;13:00;260082;Eggenfelden, Halle an der Birkenallee;20038522;ÜBL MB;ÜBL Staffel SO ;TV Eggenfelden;SV Anzing II;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;13:00;270322;Pfronten, Heitlern Hauptschule ;20063748;ÜBL WC;ÜBL Staffel SW 2;TSV Pfronten;TSV Ottobeuren;="0:0";="0:0";Regner Silvia;TSV Pfronten;Zweng Michaela;TSV Pfronten;;;;
Sat.;14.01.2017;13:00;240143;Hersbruck, Sportzentrum;20042137;ÜBOL MC;ÜBOL Staffel NO;HC Hersbruck e.V;VFL Landshut;="0:0";="0:0";Siebenhaar Hermann;TV 1881 Altdorf;;;;;;
Sat.;14.01.2017;13:00;230108;Fürth, Sporthalle Stadeln;20062030;ÜBOL WC;ÜBOL Staffel NW;MTV Stadeln ;TSG Estenfeld;="0:0";="0:0";Zintl Christopher;SG SC 04 Schwabach/TSG 08 Roth;;;;;;
Sat.;14.01.2017;13:15;210300;Ochsenfurt Städtische Sporthalle;20063140;ÜBL WC;ÜBL Staffel NW  2;TV Ochsenfurt;HSG Volkach;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;13:30;210401;Thüngersheim Raiffeisen Sporthalle;20038032;ÜBL MB;ÜBL Staffel NW 1;HSV Thüngersheim;HG Maintal;="0:0";="0:0";Oetjen Arne;SG DJK Rimpar;;;;;;
Sat.;14.01.2017;13:30;280440;Vaterstetten, Schulsporthalle;20044249;ÜBL MC;ÜBL Staffel S 3;TSV Vaterstetten;VfR Garching;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;13:30;270130;Gröbenzell, Wildmoos 1;20063644;ÜBL WC;ÜBL Staffel SW 1;HCD Gröbenzell II;TSV Wertingen;="0:0";="0:0";Schneider Fabienne;HSG Würm-Mitte;;;;;;
Sat.;14.01.2017;13:30;250121;Göggingen, Anton-Bezler-Halle;20043838;ÜBL MC;ÜBL Staffel SW 1 ;TSV Göggingen;TV Gundelfingen;="0:0";="0:0";Eitzenberger Moritz;BHC Königsbrunn 09;Krämer Pascal;BHC Königsbrunn 09;;;;
Sat.;14.01.2017;13:30;270024;Buchloe, Sporthalle des VfL Buchloe;20043938;ÜBL MC;ÜBL Staffel SW 2 ;VfL Buchloe;TSV Herrsching II;="0:0";="0:0";Hechler Friedbert;VfL Buchloe;;;;;;
Sat.;14.01.2017;13:30;210201;Lohr Spessarttorhalle;20037026;ÜBOL MB;ÜBOL Staffel NW;TSV Lohr;HC Erlangen II;="0:0";="0:0";Leibold Christoph;HSV Thüngersheim;;;;;;
Sat.;14.01.2017;13:30;260001;Altötting, Dreifachturnhalle Hauptschule;20057552;ÜBOL WB;ÜBOL Staffel S;TV Altötting;MTSV Schwabing;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;13:45;250008;Haunstetten, Sporthalle  TSV;20035046;BY MB;Bayernliga;TSV Haunstetten;VfL Günzburg;="0:0";="0:0";Börkey Günther;TSV Herrsching;Holzner Rudolf;TSV Großhadern;;;;
Sat.;14.01.2017;13:45;260022;Burghausen, Halle am Sportpark;20038523;ÜBL MB;ÜBL Staffel SO ;SVW  Burghausen;TuS Pfarrkirchen;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;14:00;210342;Rimpar DJK-Halle;20035047;BY MB;Bayernliga;SG DJK Rimpar;HSC 2000 Coburg;="0:0";="0:0";De Angelis Nicola;TSV 2000 Rothenburg;Gröner Marko;TSV 2000 Rothenburg;;;;
Sat.;14.01.2017;14:00;280420;Unterhaching, Hachinga-Halle;20040051;BY MC;Bayernliga;TSV Unterhaching;TSV Allach 09;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;14:00;230266;Nürnberg, ESV Flügelrad;20033241;ÜBL MA;ÜBL Staffel M;ESV Flügelrad;TV Eibach 03;="0:0";="0:0";Hawly Moritz;MTV Stadeln e. V.;;;;;;
Sat.;14.01.2017;14:00;220341;Rehau, Sportzentrum;20058106;ÜBL WB;ÜBL Staffel N;HSV Hochfranken II;MSG Herzo-Eltersdorf;="0:0";="0:0";Brett Jens;HG Naila;;;;;;
Sat.;14.01.2017;14:00;220224;Münchberg, Gymnasiumhalle;20038253;ÜBL MB;ÜBL Staffel N ;TV Münchberg;TS Lichtenfels;="0:0";="0:0";Aust Miriam;TV Helmbrechts;;;;;;
Sat.;14.01.2017;14:00;220140; Helmbrechts Sporthalle Helmbrechts;20063241;ÜBL WC;ÜBL Staffel N 1;TV Helmbrechts;HSG Fichtelgebirge;="0:0";="0:0";Hertel Christian;SG Marktleuthen/Niederlamitz;;;;;;
Sat.;14.01.2017;14:00;240363;Schwarzenfeld, Mehrzweckhalle im Sportpark;20063441;ÜBL WC;ÜBL Staffel NO;Nabburg/Schwarzenfeld;ATSV Kelheim e.V;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;14:00;220180;Kulmbach, Sportzentrum Weiher;20033317;ÜBL MA;ÜBL Staffel NO ;SSV Kasendorf;SG Marktleuthen/Niederlamitz;="0:0";="0:0";Seybold Florian;ASV Pegnitz;;;;;;
Sat.;14.01.2017;14:00;270202;Landsberg, Isidor-Hipper-Strasse;20044047;ÜBL MC;ÜBL Staffel S 1;TSV Landsberg;Kirchheimer SC;="0:0";="0:0";Schmidt Tobias;TSV Landsberg;;;;;;
Sat.;14.01.2017;14:00;240005;Auerbach, Helmut-Ott-Halle;20037138;ÜBOL MB;ÜBOL Staffel NO;SG Auerbach/Pegnitz;HV Oberviechtach;="0:0";="0:0";Löhner Roland;HG Naila;;;;;;
Sat.;14.01.2017;14:00;270306;Ottobeuren, Schulzentrum ;20052431;ÜBOL WA;ÜBOL Staffel W;TSV Ottobeuren;TSV Mindelheim;="0:0";="0:0";Hauk Werner;TSV Landsberg;;;;;;
Sat.;14.01.2017;14:15;260480;Zolling, Dreifach-Turnhalle;20063841;ÜBL WC;ÜBL Staffel SO 1 ;SVA Palzing;SpVgg Altenerding III;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;14:15;240346;Roding, Rundturnhalle;20052152;ÜBOL WA;ÜBOL Staffel NO;JHG Regendreieck;SV Obertraubling;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;14:15;270020;Bad Tölz, Sporthalle an der Jahnstrasse;20042451;ÜBOL MC;ÜBOL Staffel S;TV Bad Tölz;MTV 79 München;="0:0";="0:0";Hibler Antonia;TSV Murnau;;;;;;
Sat.;14.01.2017;14:20;280233;München, Schulsporthalle Pfarrer Grimmstr. / Eingang über Zwiedineckstr.!;20030046;BY MA;Bayernliga;HSG München West;HaSpo Bayreuth;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;14:25;280366;Salzburg, Sporthalle Liefering;20042452;ÜBOL MC;ÜBOL Staffel S;SG SHV/UHC Salzburg;SVN München e.V.;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;14:30;220462;Wunsiedel, Volksschule;20020079;BY F;Bayernliga;HSG Fichtelgebirge;SG DJK Rimpar;="0:0";="0:0";Fass Dominik;TSV Altenfurt;Güßregen Florian;TSV Altenfurt;;;;
Sat.;14.01.2017;14:30;280010;Anzing, Sportzentrum;20040052;BY MC;Bayernliga;SV Anzing;TSV Rothenburg;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;14:30;270140;Herrsching, Sporthalle an der Nikolausstrasse ;20061215;LL WC;Landesliga Staffel Süd;TSV Herrsching;TuS Prien;="0:0";="0:0";Bolkart Annika;SC Weßling;Wastian Hannah;SC Weßling;;;;
Sat.;14.01.2017;14:30;240260;Nabburg, Sporthalle Gymnasium;20058222;ÜBL WB;ÜBL Staffel NO;Nabburg/Schwarzenfeld;TV Landau;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;14:30;280260;Neubiberg, Sportzentrum;20033739;ÜBL MA;ÜBL Staffel S 1;TSV Neubiberg;TSV Schliersee;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;14:30;280248;München, Sporthalle TS Jahn München;20044049;ÜBL MC;ÜBL Staffel S 1;TS Jahn München;TSV Dachau 65;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;14:30;260201;Landshut, VfL-Landshut Achdorf;20043624;ÜBL MC;ÜBL Staffel SO 1;VFL Landshut II;SpVgg Altenerding II;="0:0";="0:0";;;;;;;;
Sat.;14.01.2017;14:30;270460;Waltenhofen, Mehrzweckhalle ;20038739;ÜBL MB;ÜBL Staffel SW 2 ;TV Waltenhofen;FC Bayern München;="0:0";="0:0";Rapps Valentin;TV Waltenhofen;Rottmann Magnus;TV Waltenhofen;;;;
